Date,Close/Last,compound,negative,neutral,positive,Open,High,Low,Volume
2016-03-17,26.45,0.802,0.045,0.859,0.096,26.38,26.6175,26.24,137579320
2016-03-18,26.48,0.9101,0.043,0.857,0.1,26.585,26.625,26.2975,174428480
2016-03-21,26.4775,0.9581,0.022,0.879,0.1,26.4825,26.9125,26.285,141816920
2016-03-22,26.68,0.8806,0.064,0.845,0.091,26.3125,26.8225,26.3025,129381720
2016-03-23,26.5325,0.7574,0.024,0.919,0.057,26.62,26.7675,26.475,102745400
2016-03-24,26.4175,0.7269,0.03,0.866,0.105,26.3675,26.5625,26.2225,102273400
2016-03-28,26.2975,0.9736,0.007,0.864,0.129,26.5,26.5475,26.265,77417760
2016-03-29,26.92,0.6191,0.038,0.882,0.08,26.2225,26.9475,26.22,124619640
2016-03-30,27.39,0.8271,0.043,0.864,0.093,27.1625,27.605,27.15,182190360
2016-03-31,27.2475,0.8012,0.068,0.825,0.107,27.43,27.475,27.22,103055360
2016-04-01,27.4975,0.6072,0.028,0.895,0.077,27.195,27.5,27.05,103281840
2016-04-04,27.78,0.4278,0.039,0.91,0.051,27.605,28.0475,27.5675,149291720
2016-04-05,27.4525,-0.9932,0.123,0.839,0.039,27.3775,27.6825,27.355,106241680
2016-04-06,27.74,0.8677,0.029,0.87,0.101,27.5575,27.745,27.3,104715360
2016-04-07,27.135,0.9194,0.041,0.815,0.144,27.4875,27.605,27.0302,126943240
2016-04-08,27.165,0.98,0.055,0.844,0.101,27.2275,27.4425,27.0425,94215160
2016-04-11,27.255,0.894,0.092,0.81,0.098,27.2425,27.6525,27.2075,117431760
2016-04-12,27.61,-0.8783,0.115,0.816,0.069,27.335,27.625,27.165,108602280
2016-04-13,28.01,0.8788,0.035,0.873,0.093,27.7,28.085,27.7,131087040
2016-04-14,28.025,0.5523,0.073,0.847,0.08,27.905,28.0975,27.8325,101459680
2016-04-15,27.4625,0.9638,0.029,0.837,0.134,28.0275,28.075,27.4325,187494680
2016-04-18,26.87,0.8402,0.035,0.855,0.11,27.2225,27.2375,26.735,243139680
2016-04-19,26.7275,0.885,0.056,0.835,0.109,26.97,27.0,26.5575,129362480
2016-04-20,26.7825,0.9236,0.064,0.791,0.145,26.66,27.0225,26.515,122307920
2016-04-21,26.4925,0.8504,0.038,0.84,0.122,26.7325,26.7325,26.38,125667640
2016-04-22,26.42,-0.4939,0.05,0.95,0.0,26.2525,26.62,26.155,134623240
2016-04-25,26.27,-0.1116,0.07,0.861,0.068,26.25,26.4125,26.1275,111991960
2016-04-26,26.0875,0.9353,0.055,0.846,0.099,25.9775,26.325,25.9775,211919120
2016-04-27,24.455,0.9229,0.078,0.818,0.104,24.0,24.6775,23.92,457745200
2016-04-28,23.7075,-0.7043,0.075,0.867,0.058,24.4025,24.47,23.5625,328428480
2016-04-29,23.435,-0.7964,0.071,0.915,0.014,23.4975,23.68,23.1275,273555360
2016-05-02,23.41,0.7937,0.043,0.85,0.106,23.4913,23.52,23.1,191377960
2016-05-03,23.795,0.9349,0.0,0.809,0.191,23.55,23.935,23.42,227080320
2016-05-04,23.5475,0.7345,0.0,0.891,0.109,23.8,23.975,23.455,163936640
2016-05-05,23.31,-0.782,0.084,0.847,0.069,23.5,23.5175,23.17,143400880
2016-05-06,23.18,0.8176,0.07,0.796,0.133,23.3425,23.3625,22.9625,174660640
2016-05-09,23.1975,0.9531,0.024,0.87,0.106,23.25,23.4425,23.1475,131582600
2016-05-10,23.355,0.9463,0.05,0.874,0.076,23.3325,23.3925,23.0275,134612080
2016-05-11,23.1275,0.9705,0.061,0.84,0.099,23.37,23.3925,23.115,114564720
2016-05-12,22.585,0.9866,0.063,0.819,0.118,23.18,23.195,22.3675,304733840
2016-05-13,22.63,0.9924,0.057,0.843,0.1,22.5,22.9175,22.5,176892160
2016-05-16,23.47,0.9976,0.035,0.846,0.119,23.0975,23.5975,22.9125,244769360
2016-05-17,23.3725,0.9973,0.058,0.822,0.119,23.6375,23.675,23.2525,187435640
2016-05-18,23.64,0.9541,0.043,0.882,0.075,23.54,23.8025,23.4725,168039320
2016-05-19,23.55,0.9833,0.05,0.853,0.097,23.66,23.66,23.3925,121671520
2016-05-20,23.805,0.5305,0.054,0.88,0.066,23.66,23.8575,23.63,127336080
2016-05-23,24.1075,0.9875,0.037,0.85,0.113,23.9675,24.2975,23.9175,151908080
2016-05-24,24.475,0.9906,0.066,0.793,0.141,24.305,24.5225,24.21,140297520
2016-05-25,24.905,0.9893,0.027,0.874,0.099,24.6675,24.935,24.5275,153033200
2016-05-26,25.1025,0.9779,0.043,0.874,0.083,24.92,25.1825,24.66,225173960
2016-05-27,25.0875,0.6623,0.096,0.8,0.104,24.86,25.1175,24.8113,145197840
2016-05-31,24.965,-0.9428,0.12,0.8,0.08,24.9,25.1,24.705,169072160
2016-06-01,24.615,0.8927,0.044,0.862,0.093,24.755,24.885,24.5825,116556400
2016-06-02,24.43,-0.4767,0.125,0.796,0.08,24.4,24.46,24.1575,160680800
2016-06-03,24.48,0.4019,0.0,0.87,0.13,24.4475,24.5675,24.3625,113950280
2016-06-06,24.6575,0.9936,0.039,0.852,0.109,24.4975,25.4725,24.3875,93060800
2016-06-07,24.7575,0.11,0.073,0.834,0.092,24.8125,24.9675,24.74,89513520
2016-06-08,24.735,0.7096,0.047,0.878,0.075,24.755,24.89,24.67,83359800
2016-06-09,24.9125,0.9966,0.034,0.861,0.106,24.625,24.9975,24.615,106302280
2016-06-10,24.7075,0.9886,0.068,0.822,0.111,24.6325,24.8364,24.62,126688880
2016-06-13,24.335,0.9919,0.032,0.887,0.08,24.6725,24.78,24.275,150833440
2016-06-14,24.365,0.9934,0.034,0.87,0.096,24.33,24.6187,24.1875,127562960
2016-06-15,24.285,0.9825,0.048,0.847,0.104,24.455,24.6025,24.2575,117492200
2016-06-16,24.3875,0.9281,0.035,0.897,0.067,24.1125,24.4375,24.0175,125007480
2016-06-17,23.8325,0.84,0.065,0.862,0.073,24.155,24.1625,23.825,243173040
2016-06-20,23.775,0.889,0.066,0.859,0.075,24.0,24.1425,23.7575,137423880
2016-06-21,23.9775,0.9645,0.06,0.843,0.097,23.735,24.0875,23.669,141628200
2016-06-22,23.8875,0.8196,0.038,0.897,0.065,24.0625,24.2225,23.8375,116496560
2016-06-23,24.025,-0.9645,0.118,0.812,0.07,23.985,24.0725,23.8125,128169160
2016-06-24,23.35,0.8052,0.053,0.871,0.075,23.2275,23.6638,23.1625,300878840
2016-06-27,23.01,0.8489,0.083,0.829,0.087,23.25,23.2625,22.875,182382720
2016-06-28,23.3975,0.9473,0.059,0.856,0.085,23.225,23.415,23.035,161551840
2016-06-29,23.6,0.9307,0.056,0.85,0.094,23.4925,23.6375,23.4075,146021680
2016-06-30,23.9,0.9175,0.035,0.906,0.059,23.61,23.9425,23.575,143133280
2016-07-01,23.9725,0.9945,0.042,0.795,0.163,23.8725,24.1163,23.8325,103928320
2016-07-05,23.7475,0.1531,0.085,0.81,0.105,23.8475,23.85,23.615,110215000
2016-07-06,23.8825,0.9388,0.034,0.903,0.063,23.65,23.915,23.5925,123510160
2016-07-07,23.985,0.9926,0.024,0.838,0.138,23.925,24.125,23.905,97843400
2016-07-08,24.17,0.6435,0.029,0.912,0.059,24.1225,24.2225,24.0125,115510000
2016-07-11,24.245,0.9703,0.053,0.855,0.092,24.1875,24.4125,24.1825,93271960
2016-07-12,24.355,0.9966,0.043,0.854,0.103,24.2925,24.425,24.28,96518120
2016-07-13,24.2175,0.7481,0.055,0.873,0.072,24.3525,24.4175,24.21,103518720
2016-07-14,24.6975,0.9863,0.043,0.86,0.097,24.3475,24.7475,24.33,155543920
2016-07-15,24.695,-0.723,0.077,0.857,0.066,24.73,24.825,24.625,120125640
2016-07-18,24.9575,0.871,0.039,0.905,0.056,24.675,25.0325,24.65,145858120
2016-07-19,24.9675,0.9954,0.045,0.853,0.102,24.89,25.0,24.835,95065440
2016-07-20,24.99,0.9691,0.062,0.855,0.083,25.0,25.115,24.9338,104876440
2016-07-21,24.8575,0.4696,0.088,0.821,0.091,24.9575,25.25,24.7825,130760320
2016-07-22,24.665,0.9877,0.046,0.866,0.088,24.815,24.825,24.5775,112872960
2016-07-25,24.335,0.9883,0.045,0.868,0.087,24.5625,24.71,24.23,161162320
2016-07-26,24.1675,0.9974,0.042,0.839,0.119,24.205,24.4925,24.105,213818480
2016-07-27,25.7375,0.9978,0.059,0.81,0.132,26.0663,26.0875,25.6875,368575680
2016-07-28,26.085,0.9858,0.05,0.87,0.081,25.7075,26.1125,25.705,155087360
2016-07-29,26.0525,0.8156,0.058,0.859,0.083,26.0475,26.1375,25.92,110791880
2016-08-01,26.5125,0.9576,0.071,0.806,0.123,26.1025,26.5375,26.1025,152075640
2016-08-02,26.12,0.9621,0.01,0.876,0.114,26.5125,26.5175,26.0,135080880
2016-08-03,26.4475,0.6597,0.046,0.851,0.103,26.2025,26.46,26.1925,120593440
2016-08-04,26.4675,0.6281,0.057,0.857,0.086,26.395,26.5,26.32,107126920
2016-08-05,26.87,-0.25,0.077,0.858,0.065,26.5675,26.9125,26.545,158186440
2016-08-08,27.0925,0.9851,0.044,0.869,0.087,26.88,27.0925,26.79,112041720
2016-08-09,27.2025,0.9803,0.119,0.738,0.143,27.0575,27.235,27.0025,105185040
2016-08-10,27.0,0.9118,0.014,0.893,0.093,27.1775,27.225,26.94,95359520
2016-08-11,26.9825,0.8955,0.069,0.848,0.083,27.13,27.2325,26.9625,109840280
2016-08-12,27.045,0.9931,0.018,0.861,0.121,26.945,27.11,26.945,74594800
2016-08-15,27.37,0.9862,0.053,0.85,0.096,27.035,27.385,27.02,102817320
2016-08-16,27.345,0.9883,0.05,0.871,0.079,27.4075,27.5575,27.3025,135018720
2016-08-17,27.305,-0.9041,0.072,0.865,0.063,27.275,27.3425,27.085,101314720
2016-08-18,27.27,-0.9599,0.107,0.814,0.08,27.3075,27.4,27.255,87673360
2016-08-19,27.34,0.982,0.076,0.822,0.102,27.1925,27.4225,27.09,100435560
2016-08-22,27.1275,0.9954,0.037,0.852,0.111,27.215,27.275,26.9625,103137680
2016-08-23,27.2125,0.9906,0.046,0.851,0.103,27.1475,27.33,27.1325,84947400
2016-08-24,27.0075,0.9927,0.053,0.842,0.105,27.1412,27.1875,26.92,94424960
2016-08-25,26.8925,0.9954,0.06,0.815,0.125,26.8475,26.97,26.67,100006920
2016-08-26,26.735,-0.9192,0.098,0.83,0.072,26.8525,26.9875,26.5775,110977200
2016-08-29,26.705,0.077,0.056,0.884,0.06,26.655,26.86,26.5725,99600520
2016-08-30,26.5,0.9438,0.086,0.834,0.08,26.45,26.625,26.375,99271760
2016-08-31,26.525,-0.6737,0.065,0.875,0.061,26.415,26.6425,26.41,126556040
2016-09-01,26.6825,0.9931,0.025,0.771,0.204,26.535,26.7,26.405,106701000
2016-09-02,26.9325,0.4019,0.053,0.887,0.06,26.925,27.0,26.705,105575080
2016-09-06,26.925,0.9966,0.07,0.787,0.143,26.975,27.075,26.8775,106580520
2016-09-07,27.09,0.765,0.088,0.755,0.157,26.9575,27.19,26.7675,169001920
2016-09-08,26.38,0.9906,0.039,0.864,0.097,26.8125,26.8175,26.31,211821240
2016-09-09,25.7825,0.9798,0.06,0.853,0.087,26.16,26.43,25.7825,185846440
2016-09-12,26.36,0.9741,0.061,0.846,0.093,25.6625,26.43,25.6325,180458360
2016-09-13,26.9875,0.9975,0.041,0.834,0.125,26.8775,27.1975,26.81,248320640
2016-09-14,27.9425,0.9988,0.033,0.826,0.141,27.1825,28.2575,27.15,444747600
2016-09-15,28.8925,0.9994,0.043,0.78,0.177,28.465,28.9325,28.3725,361592680
2016-09-16,28.73,0.9976,0.059,0.814,0.128,28.78,29.0325,28.51,319055560
2016-09-19,28.395,0.9981,0.025,0.829,0.147,28.7975,29.045,28.3125,187748760
2016-09-20,28.3925,0.9986,0.036,0.82,0.144,28.2625,28.53,28.1275,137976600
2016-09-21,28.3875,0.9887,0.035,0.889,0.076,28.4625,28.4973,28.1103,143807600
2016-09-22,28.655,0.9903,0.042,0.865,0.093,28.5875,28.735,28.5,124192680
2016-09-23,28.1775,0.9715,0.064,0.833,0.103,28.605,28.6975,27.8875,209644280
2016-09-26,28.22,0.9862,0.047,0.852,0.101,27.91,28.3475,27.8875,119200960
2016-09-27,28.2725,0.9971,0.038,0.805,0.158,28.25,28.295,28.085,98349960
2016-09-28,28.4875,0.9948,0.057,0.835,0.108,28.4225,28.66,28.3575,118433560
2016-09-29,28.045,0.9924,0.07,0.802,0.128,28.29,28.45,27.95,143400040
2016-09-30,28.2625,0.9638,0.065,0.836,0.099,28.115,28.3425,27.95,145362680
2016-10-03,28.13,0.34,0.085,0.814,0.102,28.1775,28.2625,28.07,86538080
2016-10-04,28.25,0.658,0.0,0.87,0.13,28.265,28.5775,28.1575,118829080
2016-10-05,28.2625,0.974,0.046,0.843,0.111,28.35,28.415,28.1725,85601640
2016-10-06,28.4725,0.9939,0.041,0.842,0.116,28.425,28.585,28.2825,114034840
2016-10-07,28.515,-0.1027,0.143,0.731,0.126,28.5775,28.64,28.3775,97345760
2016-10-10,29.0125,-0.9598,0.149,0.726,0.126,28.755,29.1875,28.68,144351640
2016-10-11,29.075,0.9843,0.036,0.875,0.089,29.425,29.6725,29.05,255852040
2016-10-12,29.335,0.9042,0.063,0.818,0.119,29.3375,29.495,29.1875,150051720
2016-10-13,29.245,0.988,0.038,0.876,0.086,29.1975,29.36,28.93,140167280
2016-10-14,29.4075,0.9819,0.061,0.843,0.095,29.47,29.5425,29.2825,142504080
2016-10-17,29.3875,0.9811,0.053,0.859,0.088,29.3325,29.46,29.195,94335240
2016-10-18,29.3675,0.8467,0.063,0.858,0.079,29.545,29.5525,29.3625,97232840
2016-10-19,29.28,0.9954,0.067,0.822,0.111,29.3125,29.44,28.45,79908640
2016-10-20,29.265,-0.9479,0.099,0.821,0.08,29.215,29.345,29.0825,96400600
2016-10-21,29.15,0.9946,0.049,0.829,0.123,29.2025,29.2275,29.07,90110760
2016-10-24,29.4125,0.9916,0.067,0.826,0.107,29.275,29.435,29.25,93970600
2016-10-25,29.5625,0.9977,0.056,0.801,0.142,29.4875,29.59,29.3275,187282400
2016-10-26,28.8975,-0.9917,0.123,0.797,0.08,28.5775,28.925,28.3275,264114560
2016-10-27,28.62,0.9964,0.027,0.88,0.092,28.8475,28.965,28.525,125584520
2016-10-28,28.43,0.9965,0.054,0.836,0.111,28.4675,28.8025,28.3625,147168400
2016-10-31,28.385,0.8207,0.068,0.861,0.072,28.4125,28.5575,28.3,105515640
2016-11-01,27.8725,0.9814,0.042,0.858,0.1,28.365,28.4425,27.6325,173615040
2016-11-02,27.8975,-0.1779,0.118,0.768,0.114,27.85,28.0875,27.8075,112699920
2016-11-03,27.4575,0.4937,0.071,0.849,0.081,27.745,27.865,27.3875,106154800
2016-11-04,27.21,0.0085,0.073,0.854,0.073,27.1325,27.5625,27.0275,123163720
2016-11-07,27.6025,0.8096,0.086,0.807,0.108,27.52,27.6275,27.365,129447720
2016-11-08,27.765,0.9827,0.034,0.888,0.079,27.5775,27.93,27.425,96518520
2016-11-09,27.72,0.6966,0.07,0.839,0.092,27.47,27.83,27.0125,236474960
2016-11-10,26.9475,0.997,0.09,0.753,0.157,27.7725,27.7725,26.4575,228390960
2016-11-11,27.1075,0.9924,0.05,0.831,0.119,26.78,27.2175,26.6375,136468120
2016-11-14,26.4275,-0.986,0.113,0.805,0.083,26.9275,26.9522,26.02,203605520
2016-11-15,26.7775,-0.986,0.113,0.805,0.083,26.6425,26.92,26.5398,128922360
2016-11-16,27.4975,0.7807,0.077,0.844,0.079,26.675,27.5575,26.65,234896320
2016-11-17,27.4875,0.9965,0.054,0.814,0.132,27.4525,27.5875,27.2075,110492600
2016-11-18,27.515,0.9788,0.058,0.854,0.087,27.43,27.635,27.415,113243360
2016-11-21,27.9325,0.9974,0.037,0.843,0.12,27.53,27.9975,27.5025,116656760
2016-11-22,27.95,0.9838,0.054,0.832,0.114,27.9875,28.105,27.85,103726840
2016-11-23,27.8075,0.9806,0.054,0.838,0.108,27.84,27.8775,27.5825,109682200
2016-11-25,27.9475,0.9958,0.036,0.817,0.147,27.7825,27.9675,27.7375,45903680
2016-11-28,27.8925,0.9898,0.047,0.854,0.099,27.8575,28.1163,27.8475,108217280
2016-11-29,27.865,0.4379,0.067,0.863,0.07,27.695,28.0075,27.5175,114031120
2016-11-30,27.63,0.4379,0.067,0.863,0.07,27.9,28.05,27.5675,144605800
2016-12-01,27.3725,0.9763,0.024,0.874,0.101,27.5912,27.735,27.2575,148138080
2016-12-02,27.475,0.7906,0.073,0.809,0.118,27.2925,27.5225,27.2125,105925280
2016-12-05,27.2775,-0.9688,0.113,0.808,0.079,27.5,27.5075,27.0625,136455520
2016-12-06,27.4875,0.8999,0.029,0.858,0.113,27.375,27.59,27.2975,104642240
2016-12-07,27.7575,0.984,0.049,0.846,0.105,27.315,27.7975,27.29,119904120
2016-12-08,28.03,0.9753,0.036,0.862,0.103,27.715,28.1075,27.65,108199320
2016-12-09,28.4875,0.9547,0.062,0.862,0.076,28.0775,28.675,28.0775,137297400
2016-12-12,28.325,-0.7998,0.059,0.901,0.04,28.3225,28.75,28.1225,104706760
2016-12-13,28.7975,0.9909,0.034,0.887,0.079,28.46,28.98,28.4375,173173400
2016-12-14,28.7975,0.995,0.017,0.874,0.11,28.76,29.05,28.745,135849480
2016-12-15,28.955,0.9907,0.063,0.813,0.124,28.845,29.1825,28.8075,185144600
2016-12-16,28.9925,0.9971,0.055,0.793,0.151,29.1175,29.125,28.9112,177138640
2016-12-19,29.16,-0.3595,0.046,0.901,0.053,28.95,29.345,28.9375,111027040
2016-12-20,29.2375,0.8257,0.043,0.892,0.065,29.185,29.375,29.17,85349240
2016-12-21,29.265,-0.9795,0.131,0.775,0.094,29.2,29.35,29.195,94897720
2016-12-22,29.0725,0.9554,0.045,0.873,0.082,29.0875,29.1275,28.91,104175280
2016-12-23,29.13,0.966,0.086,0.781,0.132,28.8975,29.13,28.8975,56976200
2016-12-27,29.315,0.995,0.035,0.812,0.152,29.13,29.45,29.1225,72527880
2016-12-28,29.19,0.9939,0.069,0.77,0.161,29.38,29.5041,29.05,82746040
2016-12-29,29.1825,0.9885,0.044,0.844,0.112,29.1125,29.2774,29.1,59918720
2016-12-30,28.955,-0.9514,0.124,0.794,0.082,29.1625,29.3,28.8575,122223600
2017-01-03,29.0375,-0.3142,0.058,0.876,0.067,28.95,29.0825,28.69,115076880
2017-01-04,29.005,0.9136,0.02,0.812,0.168,28.9625,29.1275,28.9375,84326480
2017-01-05,29.1525,0.973,0.019,0.917,0.064,28.98,29.216,28.9525,88460400
2017-01-06,29.4775,0.9863,0.034,0.855,0.112,29.195,29.54,29.1175,126859280
2017-01-09,29.7475,0.9982,0.035,0.843,0.122,29.4875,29.8575,29.485,133681160
2017-01-10,29.7775,0.6116,0.049,0.881,0.071,29.6925,29.845,29.575,97730640
2017-01-11,29.9375,0.9961,0.066,0.805,0.129,29.685,29.9825,29.65,109812520
2017-01-12,29.8125,0.8853,0.079,0.814,0.107,29.7237,29.825,29.5525,108230200
2017-01-13,29.76,0.9718,0.075,0.809,0.117,29.7775,29.905,29.7025,104332120
2017-01-17,30.0,0.9848,0.064,0.826,0.109,29.585,30.06,29.555,137648360
2017-01-18,29.9975,0.9307,0.084,0.816,0.1,30.0,30.125,29.9275,94749400
2017-01-19,29.945,0.9812,0.009,0.906,0.085,29.85,30.0225,29.8425,102217160
2017-01-20,30.0,0.9936,0.051,0.816,0.133,30.1125,30.1125,29.9337,119690600
2017-01-23,30.02,-0.9174,0.09,0.839,0.071,30.0,30.2025,29.9425,87928000
2017-01-24,29.9925,0.9693,0.085,0.794,0.121,29.8875,30.025,29.875,92764600
2017-01-25,30.47,-0.6911,0.082,0.849,0.069,30.105,30.525,30.07,129669640
2017-01-26,30.485,0.966,0.054,0.85,0.097,30.4175,30.61,30.4,105282960
2017-01-27,30.4875,0.9468,0.062,0.841,0.098,30.535,30.5875,30.4,81981360
2017-01-30,30.4075,-0.9987,0.151,0.796,0.053,30.2325,30.4075,30.165,121308440
2017-01-31,30.3375,0.9904,0.043,0.868,0.089,30.2875,30.3475,30.155,191071040
2017-02-01,32.1875,0.9618,0.071,0.721,0.208,31.7575,32.6225,31.7525,447349200
2017-02-02,32.1325,0.9838,0.034,0.871,0.096,31.9937,32.3475,31.945,134685000
2017-02-03,32.27,0.9833,0.051,0.824,0.125,32.0775,32.2975,32.04,97840640
2017-02-06,32.5725,0.9863,0.047,0.854,0.099,32.2825,32.625,32.225,107138120
2017-02-07,32.8825,0.128,0.055,0.885,0.059,32.635,33.0225,32.6125,152633640
2017-02-08,33.01,0.998,0.048,0.824,0.128,32.8375,33.055,32.805,91766600
2017-02-09,33.105,-0.4019,0.064,0.886,0.05,32.9125,33.1112,32.78,113285760
2017-02-10,33.03,0.9626,0.064,0.838,0.098,33.115,33.235,33.0125,80185000
2017-02-13,33.3225,0.9893,0.032,0.885,0.083,33.27,33.455,33.1875,91959920
2017-02-14,33.755,0.9988,0.027,0.818,0.155,33.3675,33.7725,33.3125,132218000
2017-02-15,33.8775,0.9913,0.059,0.822,0.12,33.88,34.0675,33.655,142314560
2017-02-16,33.8363,-0.3542,0.053,0.905,0.042,33.9175,33.975,33.7099,90159440
2017-02-17,33.93,0.9613,0.055,0.845,0.1,33.775,33.9575,33.775,88653120
2017-02-21,34.175,0.9941,0.045,0.839,0.116,34.0575,34.1875,33.995,97948800
2017-02-22,34.2775,0.9506,0.022,0.914,0.064,34.1075,34.28,34.0275,83076120
2017-02-23,34.1325,0.975,0.035,0.881,0.084,34.345,34.37,34.075,83049440
2017-02-24,34.165,0.9802,0.049,0.828,0.123,33.9775,34.165,33.82,87018400
2017-02-27,34.2325,0.9962,0.021,0.879,0.1,34.285,34.3588,34.07,80888840
2017-02-28,34.2475,0.9922,0.037,0.863,0.1,34.27,34.3588,34.175,93785360
2017-03-01,34.9475,0.9907,0.037,0.827,0.136,34.4725,35.0375,34.3988,145449760
2017-03-02,34.74,0.9888,0.051,0.834,0.115,35.0,35.0697,34.69,104682760
2017-03-03,34.945,0.8577,0.051,0.878,0.071,34.695,34.9575,34.6475,86221480
2017-03-06,34.835,0.9731,0.009,0.836,0.155,34.8413,34.9425,34.649,84919560
2017-03-07,34.88,0.0,0.088,0.807,0.105,34.765,34.995,34.6975,69756840
2017-03-08,34.75,0.997,0.057,0.79,0.153,34.7375,34.95,34.705,74782000
2017-03-09,34.67,0.939,0.056,0.798,0.146,34.685,34.6975,34.2625,88471000
2017-03-10,34.785,0.9799,0.075,0.81,0.115,34.8125,34.8393,34.66,78315680
2017-03-13,34.8,0.9701,0.046,0.853,0.101,34.7125,34.8575,34.705,68195200
2017-03-14,34.7475,0.9907,0.064,0.792,0.143,34.825,34.9125,34.71,61127400
2017-03-15,35.115,0.9813,0.05,0.84,0.11,34.8525,35.1875,34.7563,102706880
2017-03-16,35.1725,0.9985,0.041,0.801,0.158,35.18,35.255,35.065,76695120
2017-03-17,34.9975,0.8253,0.036,0.903,0.06,35.25,35.25,34.9725,174802280
2017-03-20,35.365,0.9267,0.042,0.899,0.06,35.1,35.375,35.0575,85032400
2017-03-21,34.96,0.9933,0.044,0.863,0.093,35.5275,35.7,34.9325,157844520
2017-03-22,35.355,0.9798,0.041,0.866,0.093,34.9613,35.4,34.94,103219280
2017-03-23,35.23,0.9989,0.032,0.812,0.156,35.315,35.3961,35.1525,81197240
2017-03-24,35.16,0.9954,0.051,0.841,0.108,35.375,35.435,35.0875,89420560
2017-03-27,35.22,0.9775,0.05,0.86,0.091,34.8475,35.305,34.655,94126680
2017-03-28,35.95,0.9992,0.043,0.771,0.186,35.2275,36.01,35.155,133393600
2017-03-29,36.03,0.9989,0.039,0.799,0.162,35.92,36.1225,35.7975,116696160
2017-03-30,35.9825,0.9692,0.059,0.848,0.094,36.0475,36.125,35.875,84756000
2017-03-31,35.915,0.9648,0.07,0.841,0.088,35.93,36.0675,35.7525,78305920
2017-04-03,35.925,0.9493,0.057,0.788,0.154,35.9275,36.03,35.7625,79880160
2017-04-04,36.1925,0.9891,0.026,0.897,0.077,35.8125,36.2225,35.7925,79461200
2017-04-05,36.005,0.9652,0.067,0.84,0.093,36.055,36.365,35.9525,110598000
2017-04-06,35.915,0.9822,0.034,0.801,0.165,36.0725,36.13,35.8625,84524160
2017-04-07,35.835,0.9885,0.044,0.837,0.119,35.9325,36.045,35.8175,66634640
2017-04-10,35.7925,0.9673,0.038,0.899,0.063,35.9,35.9698,35.725,75618720
2017-04-11,35.4075,0.3387,0.094,0.812,0.095,35.735,35.8375,35.015,121366080
2017-04-12,35.45,-0.9621,0.072,0.878,0.05,35.4,35.5375,35.2525,81281680
2017-04-13,35.2625,0.9951,0.041,0.84,0.119,35.4775,35.595,35.2625,71102040
2017-04-17,35.4575,-0.8734,0.074,0.866,0.06,35.37,35.47,35.2175,66116520
2017-04-18,35.3,0.9713,0.037,0.862,0.101,35.3525,35.51,35.2775,58705680
2017-04-19,35.17,0.9185,0.085,0.82,0.095,35.47,35.5,35.1125,69208640
2017-04-20,35.61,0.9677,0.069,0.832,0.099,35.305,35.73,35.29,93176160
2017-04-21,35.5675,0.9749,0.048,0.864,0.088,35.61,35.67,35.4625,69163600
2017-04-24,35.91,0.9948,0.036,0.876,0.088,35.875,35.9875,35.795,68470840
2017-04-25,36.1325,0.991,0.022,0.909,0.069,35.9775,36.225,35.9675,73302880
2017-04-26,35.92,0.9393,0.068,0.834,0.098,36.1175,36.15,35.8441,79992200
2017-04-27,35.9475,0.9871,0.022,0.885,0.093,35.9808,36.04,35.8275,56794640
2017-04-28,35.9125,-0.989,0.126,0.806,0.068,36.0225,36.075,35.8175,83133840
2017-05-01,36.645,0.9964,0.035,0.855,0.11,36.275,36.8,36.24,133993080
2017-05-02,36.8775,0.7801,0.069,0.799,0.132,36.885,37.0225,36.71,176731720
2017-05-03,36.765,0.3182,0.063,0.87,0.066,36.3975,36.8725,36.0675,182318960
2017-05-04,36.6325,0.9822,0.054,0.855,0.092,36.63,36.785,36.4525,93383880
2017-05-05,37.24,0.9816,0.061,0.845,0.095,36.69,37.245,36.69,109019400
2017-05-08,38.2525,0.8364,0.101,0.761,0.138,37.2575,38.425,37.2575,194681760
2017-05-09,38.4975,0.9842,0.043,0.868,0.089,38.4675,38.72,38.3625,155631760
2017-05-10,38.315,0.9889,0.058,0.847,0.094,38.4075,38.485,38.0275,103116240
2017-05-11,38.4875,-0.7634,0.074,0.873,0.052,38.1125,38.5175,38.0775,108945160
2017-05-12,39.025,0.9975,0.046,0.811,0.143,38.675,39.105,38.6675,129975080
2017-05-15,38.925,0.9939,0.062,0.81,0.128,39.0025,39.1625,38.7625,103649080
2017-05-16,38.8675,0.978,0.029,0.898,0.074,38.985,39.015,38.68,79977080
2017-05-17,37.5625,-0.98,0.078,0.869,0.053,38.4,38.6425,37.4275,202697120
2017-05-18,38.135,0.981,0.063,0.837,0.1,37.8175,38.335,37.7825,134080600
2017-05-19,38.265,0.8765,0.05,0.879,0.071,38.345,38.495,38.1575,107571400
2017-05-22,38.4975,0.4536,0.066,0.861,0.073,38.5,38.645,38.2275,91722520
2017-05-23,38.45,0.9913,0.032,0.878,0.091,38.725,38.725,38.3275,79624680
2017-05-24,38.335,0.981,0.041,0.854,0.104,38.46,38.5425,38.1675,76807280
2017-05-25,38.4675,0.987,0.056,0.821,0.122,38.4325,38.5875,38.2575,76871240
2017-05-26,38.4025,0.6582,0.072,0.835,0.093,38.5,38.56,38.3275,87580080
2017-05-30,38.4175,0.9961,0.058,0.818,0.124,38.355,38.6075,38.3325,80474480
